구,일시,평균기온(°C),일강수량(mm),평균 풍속(m/s),노선명,역명,승차총승객수,하차총승객수
강남,2020-02-23,3.8,0,1.6,2호선,강남,32842,32141
강남,2020-02-24,7.5,0,0.9,2호선,강남,84095,85164
강남,2020-02-25,6.8,20.5,1.2,2호선,강남,77368,78595
강남,2020-02-26,7.8,0,1.3,2호선,강남,75301,75787
강남,2020-02-27,7.3,0,1.1,2호선,강남,71572,72386
강남,2020-02-28,5.1,4,0.8,2호선,강남,69594,71163
강남,2020-02-29,8.2,0,0.9,2호선,강남,35285,37114
강남,2020-03-01,6.6,0,1.3,2호선,강남,18405,18248
강남,2020-03-02,4.5,0,1.9,2호선,강남,62556,63127
강남,2020-03-03,6,0,1.5,2호선,강남,62742,63287
강남,2020-03-04,3.4,0,2.7,2호선,강남,63166,63174
강남,2020-03-05,2.5,0,1.9,2호선,강남,64350,64829
강남,2020-03-06,4.2,0,0.9,2호선,강남,68005,70586
강남,2020-03-07,7.4,0,1,2호선,강남,39648,41549
강남,2020-03-08,9.2,0,0.8,2호선,강남,22855,22861
강남,2020-03-09,11.3,0,0.9,2호선,강남,72919,73302
강남,2020-03-10,7.6,11.5,1.6,2호선,강남,70679,71554
강남,2020-03-11,4.7,0,2.4,2호선,강남,72971,73223
강남,2020-03-12,7.7,0,1.6,2호선,강남,71929,72725
강남,2020-03-13,6.3,0,2.3,2호선,강남,75857,78367
강남,2020-03-14,5.2,0,2.2,2호선,강남,44058,46745
강남,2020-03-15,5.3,0,2.6,2호선,강남,24905,24485
강남,2020-03-16,4.6,0,1.7,2호선,강남,73055,71549
강남,2020-03-17,7,0,1.4,2호선,강남,73130,73546
강남,2020-03-18,10.3,0,1.2,2호선,강남,74676,75073
강남,2020-03-19,10.3,0,3.5,2호선,강남,72021,72660
강남,2020-03-20,9.8,0,2,2호선,강남,78642,82085
강남,2020-03-21,13.4,0,1.3,2호선,강남,47272,49593
강남,2020-03-22,12.4,0,2.2,2호선,강남,26203,25826
강남,2020-03-23,11,0,1.6,2호선,강남,74050,74190
강남,2020-03-24,11.7,0,1.2,2호선,강남,74822,74483
강남,2020-03-25,12.9,0,1.1,2호선,강남,76454,76834
강남,2020-03-26,14.7,1,0.9,2호선,강남,74869,74954
강남,2020-03-27,13.1,6.5,2,2호선,강남,80402,82183
강남,2020-03-28,9,0,2.1,2호선,강남,46628,48851
강남,2020-03-29,9.4,0,1.2,2호선,강남,25275,24989
강남,2020-03-30,11.1,0,1.3,2호선,강남,73778,74047
강남,2020-03-31,12.7,0,1.2,2호선,강남,73891,74418
강남,2020-04-01,12.4,0,2.1,2호선,강남,74145,74244
강남,2020-04-02,10.2,0,1.6,2호선,강남,73850,74522
강남,2020-04-03,10.8,0,1.8,2호선,강남,78454,81684
강남,2020-04-04,10.1,0,2.5,2호선,강남,47013,48768
강남,2020-04-05,8.3,0,1.8,2호선,강남,25400,25236
강남,2020-04-06,9.8,0,1.6,2호선,강남,76736,76489
강남,2020-04-07,11.5,0,1.7,2호선,강남,77633,77320
강남,2020-04-08,10.9,0,2.4,2호선,강남,77544,77579
강남,2020-04-09,9.8,0,2,2호선,강남,77853,78121
강남,2020-04-10,11.3,0,1.4,2호선,강남,82377,85018
강남,2020-04-11,10.3,0,1.6,2호선,강남,48917,50831
강남,2020-04-12,10.5,0,1.9,2호선,강남,26851,26697
강남,2020-04-13,12.6,0,1.4,2호선,강남,78506,78629
강남,2020-04-14,13.5,0,1.5,2호선,강남,82146,84845
강남,2020-04-15,13.9,0,1.2,2호선,강남,39820,39836
강남,2020-04-16,16.1,0,1.2,2호선,강남,79588,80277
강남,2020-04-17,13,11,1.4,2호선,강남,81657,85231
강남,2020-04-18,14.6,0,1.5,2호선,강남,53203,55836
강남,2020-04-19,12.6,10,1,2호선,강남,27795,27093
강남,2020-04-20,11.1,0,2,2호선,강남,79632,80189
강남,2020-04-21,8.7,0,3.1,2호선,강남,82960,82857
강남,2020-04-22,7.4,0,2.9,2호선,강남,82439,82489
강남,2020-04-23,9.2,0,2.8,2호선,강남,83453,84365
강남,2020-04-24,10.8,0,2.1,2호선,강남,89681,93972
강남,2020-04-25,14.4,0,2.5,2호선,강남,57149,60256
강남,2020-04-26,13.3,0,1.9,2호선,강남,32442,31585
강남,2020-04-27,13.6,0,1.7,2호선,강남,84080,81425
강남,2020-04-28,14.4,0,1.7,2호선,강남,86470,83769
강남,2020-04-29,15.6,0,1.6,2호선,강남,90440,91148
강남,2020-04-30,17.6,0,1.7,2호선,강남,41984,42466
강남,2020-05-01,21.3,0,1.7,2호선,강남,50937,52351
강남,2020-05-02,21.3,0,1.4,2호선,강남,49717,50389
강남,2020-05-03,22.2,0,1.1,2호선,강남,31619,30662
강남,2020-05-04,21.5,0,1.8,2호선,강남,74360,78135
강남,2020-05-05,16.3,0,1,2호선,강남,36692,35995
강남,2020-05-06,20.2,0,0.9,2호선,강남,89367,90161
강남,2020-05-07,21.1,0,1.5,2호선,강남,90788,91500
강남,2020-05-08,20.4,2.5,1.5,2호선,강남,92741,93572
강남,2020-05-09,15.1,26,1.3,2호선,강남,56045,58417
강남,2020-05-10,15.1,0.5,1.3,2호선,강남,32837,32355
강남,2020-05-11,17.4,2,1.7,2호선,강남,85052,85563
강남,2020-05-12,15.2,1,1.8,2호선,강남,85863,85711
강남,2020-05-13,16.5,0,1.8,2호선,강남,85666,85992
강남,2020-05-14,20.1,0,1,2호선,강남,85210,85460
강남,2020-05-15,16.3,11.5,0.9,2호선,강남,86958,89107
강남,2020-05-16,17.5,0.5,1,2호선,강남,54304,55927
강남,2020-05-17,20.5,0,1.2,2호선,강남,31463,31048
강남,2020-05-18,20,25.5,1.5,2호선,강남,82693,81923
서초구,2019-01-01,-4.2,0,1.5,3호선,고속터미널,44564,36579
서초구,2019-01-02,-4.2,0,1.5,3호선,고속터미널,57548,50999
서초구,2019-01-03,-3.1,0,1,3호선,고속터미널,57792,53381
서초구,2019-01-04,-0.8,0,1.1,3호선,고속터미널,66534,64753
서초구,2019-01-05,-2,0,1.9,3호선,고속터미널,73516,69224
서초구,2019-01-06,-2.5,0,1.1,3호선,고속터미널,56373,53505
서초구,2019-01-07,-1.8,0,1.3,3호선,고속터미널,56023,52744
서초구,2019-01-08,-2.3,0,2.6,3호선,고속터미널,56176,52992
서초구,2019-01-09,-3.6,0,1.3,3호선,고속터미널,55724,52868
서초구,2019-01-10,0.3,0,1.2,3호선,고속터미널,57307,54600
서초구,2019-01-11,3.2,0,1,3호선,고속터미널,66880,66803
서초구,2019-01-12,3.3,0,1.2,3호선,고속터미널,74299,72236
서초구,2019-01-13,1.7,0,1.2,3호선,고속터미널,58421,55593
서초구,2019-01-14,1.6,0,1,3호선,고속터미널,55675,52237
서초구,2019-01-15,-0.7,0,2.4,3호선,고속터미널,55556,52722
서초구,2019-01-16,-4.2,0,1.9,3호선,고속터미널,56905,53429
서초구,2019-01-17,0.6,0,1.7,3호선,고속터미널,58519,54973
서초구,2019-01-18,0.6,0,1.2,3호선,고속터미널,68233,67918
서초구,2019-01-19,3.8,0,1,3호선,고속터미널,73702,72171
서초구,2019-01-20,-0.4,0,3.3,3호선,고속터미널,58836,56519
서초구,2019-01-21,-0.5,0,1.6,3호선,고속터미널,56076,52337
서초구,2019-01-22,2.1,0,1.3,3호선,고속터미널,56225,53270
서초구,2019-01-23,2.5,0,2.1,3호선,고속터미널,56541,53887
서초구,2019-01-24,0.3,0,1.2,3호선,고속터미널,58782,55089
서초구,2019-01-25,-0.4,0,2.3,3호선,고속터미널,68853,66531
서초구,2019-01-26,-1.7,0,2.3,3호선,고속터미널,76622,72338
서초구,2019-01-27,-0.1,0,1.3,3호선,고속터미널,56866,55929
서초구,2019-01-28,1.9,0,2.4,3호선,고속터미널,56662,54066
서초구,2019-01-29,0.6,0,1.1,3호선,고속터미널,56305,54114
서초구,2019-01-30,2.7,0,1.3,3호선,고속터미널,56368,55344
서초구,2019-01-31,-1.2,0,2.6,3호선,고속터미널,56880,57680
서초구,2019-02-01,-1.6,0,1.4,3호선,고속터미널,61035,78158
서초구,2019-02-02,2.1,0,1.5,3호선,고속터미널,53017,73214
서초구,2019-02-03,3.7,23,1.4,3호선,고속터미널,38593,58977
서초구,2019-02-04,0.2,0,2,3호선,고속터미널,28585,41716
서초구,2019-02-05,2.6,0,1.2,3호선,고속터미널,45772,24801
서초구,2019-02-06,5.6,0,1.1,3호선,고속터미널,76268,39946
서초구,2019-02-07,-1.4,0,3.1,3호선,고속터미널,66111,50500
서초구,2019-02-08,-5,0,2,3호선,고속터미널,67039,60768
서초구,2019-02-09,-4.4,0,2.6,3호선,고속터미널,74778,68889
서초구,2019-02-10,-4,0,1.7,3호선,고속터미널,56437,54227
서초구,2019-02-11,-1.9,0,2,3호선,고속터미널,59267,55055
서초구,2019-02-12,0.3,0,1.6,3호선,고속터미널,59997,56447
서초구,2019-02-13,-1,0,1.9,3호선,고속터미널,62486,58755
서초구,2019-02-14,0.3,0,1.2,3호선,고속터미널,64826,60589
서초구,2019-02-15,0.1,0,1.5,3호선,고속터미널,72265,69440
서초구,2019-02-16,-1.7,0,2.2,3호선,고속터미널,82457,77554
서초구,2019-02-17,-1.2,0,1.6,3호선,고속터미널,60982,59565
서초구,2019-02-18,1.4,0,1.2,3호선,고속터미널,60135,56301
서초구,2019-02-19,1.8,5,1,3호선,고속터미널,57574,54420
서초구,2019-02-20,2.7,0,1.5,3호선,고속터미널,61150,57903
서초구,2019-02-21,2.4,0,1.1,3호선,고속터미널,63342,59989
서초구,2019-02-22,3.9,0,1.2,3호선,고속터미널,73596,71452
서초구,2019-02-23,6.4,0,1.1,3호선,고속터미널,80944,78425
서초구,2019-02-24,6.3,0,1.3,3호선,고속터미널,63309,61375
서초구,2019-02-25,5.3,0,1.5,3호선,고속터미널,62554,59434
서초구,2019-02-26,5.7,0,1.4,3호선,고속터미널,63156,59979
서초구,2019-02-27,8.7,0,1.4,3호선,고속터미널,63410,60346
서초구,2019-02-28,6.6,0,1.3,3호선,고속터미널,72181,75701
서초구,2019-03-01,6.6,0,1.4,3호선,고속터미널,72337,75144
서초구,2019-03-02,7.8,0,1.1,3호선,고속터미널,73544,69070
서초구,2019-03-03,9.6,0,1.2,3호선,고속터미널,64604,57444
서초구,2019-03-04,10.1,0,1.2,3호선,고속터미널,53281,49194
서초구,2019-03-05,8.6,0,1.3,3호선,고속터미널,51403,48109
서초구,2019-03-06,8.9,0,1.5,3호선,고속터미널,52881,49299
서초구,2019-03-07,7.9,0,1.6,3호선,고속터미널,57171,52661
서초구,2019-03-08,6.4,0,1.4,3호선,고속터미널,71272,66919
서초구,2019-03-09,7.3,0,1.3,3호선,고속터미널,78681,75404
서초구,2019-03-10,10.7,0,1.1,3호선,고속터미널,61345,60007
서초구,2019-03-11,7,0,1.6,3호선,고속터미널,54809,51593
서초구,2019-03-12,4.9,0,2,3호선,고속터미널,54035,50024
서초구,2019-03-13,4.1,0,2.1,3호선,고속터미널,54855,50900
서초구,2019-03-14,5.6,0,1.5,3호선,고속터미널,58681,53103
서초구,2019-03-15,5.3,12.5,1.3,3호선,고속터미널,71245,68070
서초구,2019-03-16,5.3,0,1.4,3호선,고속터미널,79843,76215
서초구,2019-03-17,6,0,1.6,3호선,고속터미널,63217,61412
서초구,2019-03-18,7.2,0,1.4,3호선,고속터미널,50347,46851
서초구,2019-03-19,10.2,0,1.3,3호선,고속터미널,54071,50512
서초구,2019-03-20,10.5,19.5,1,3호선,고속터미널,53596,49341
서초구,2019-03-21,8.1,4,2.2,3호선,고속터미널,56047,51674
서초구,2019-03-22,4.1,0,2.7,3호선,고속터미널,70429,68596
서초구,2019-03-23,3.9,2,2.4,3호선,고속터미널,78916,75400
서초구,2019-03-24,4.6,0,1.6,3호선,고속터미널,62642,59462
서초구,2019-03-25,8.2,0,1.7,3호선,고속터미널,54051,50852
서초구,2019-03-26,11.8,0,1.5,3호선,고속터미널,53949,49836
서초구,2019-03-27,12.7,0,1.9,3호선,고속터미널,53911,50537
서초구,2019-03-28,10.1,0,1.7,3호선,고속터미널,56827,53404
서초구,2019-03-29,10.1,0,1.7,3호선,고속터미널,69355,70138
서초구,2019-03-30,5.9,3,1.7,3호선,고속터미널,78586,75941
서초구,2019-03-31,5.3,0,2.3,3호선,고속터미널,62751,58368
서초구,2019-04-01,6.1,0,1.8,3호선,고속터미널,53776,50270
서초구,2019-04-02,6.8,0,1.7,3호선,고속터미널,51606,48512
서초구,2019-04-03,7.7,0,1.5,3호선,고속터미널,52561,49687
서초구,2019-04-04,9.6,0,1.9,3호선,고속터미널,55957,52038
서초구,2019-04-05,11.7,0,1.8,3호선,고속터미널,69698,70074
서초구,2019-04-06,9.8,0,1,3호선,고속터미널,77181,76233
서초구,2019-04-07,13.1,0,1.4,3호선,고속터미널,66319,60163
서초구,2019-04-08,12,0,2,3호선,고속터미널,53864,50585
서초구,2019-04-09,9.7,19,1.7,3호선,고속터미널,52491,49082
서초구,2019-04-10,7.5,3.5,1.3,3호선,고속터미널,52442,48408
서초구,2019-04-11,9.8,0,1.3,3호선,고속터미널,55809,51991
서초구,2019-04-12,11.5,0,1.4,3호선,고속터미널,70546,69672
서초구,2019-04-13,12,0,1.4,3호선,고속터미널,80979,77561
서초구,2019-04-14,10.2,1,1.7,3호선,고속터미널,60287,57161
서초구,2019-04-15,11.9,0,1.3,3호선,고속터미널,49286,45922
서초구,2019-04-16,14.9,0,1.4,3호선,고속터미널,52848,50159
서초구,2019-04-17,15.5,0,1.5,3호선,고속터미널,53885,50703
서초구,2019-04-18,13.2,0,1.4,3호선,고속터미널,53792,50640
서초구,2019-04-19,14.1,0,1.3,3호선,고속터미널,65909,66199
서초구,2019-04-20,14.8,0,1.4,3호선,고속터미널,77381,75018
서초구,2019-04-21,15.4,0.5,1.1,3호선,고속터미널,58607,55493
서초구,2019-04-22,19.6,0,1.2,3호선,고속터미널,52932,49767
서초구,2019-04-23,20.6,0,1.1,3호선,고속터미널,51014,48203
서초구,2019-04-24,19.1,7.5,1.2,3호선,고속터미널,52216,48945
서초구,2019-04-25,13.6,10.5,1.3,3호선,고속터미널,57099,52342
서초구,2019-04-26,9.3,2,1.1,3호선,고속터미널,72036,70687
서초구,2019-04-27,12.3,0,1.3,3호선,고속터미널,83367,79878
서초구,2019-04-28,13.2,0,1.1,3호선,고속터미널,65906,62677
서초구,2019-04-29,12.6,0,1,3호선,고속터미널,55903,52301
서초구,2019-04-30,15.4,0,1.4,3호선,고속터미널,58488,55572
서초구,2019-05-01,16.7,0,1.6,3호선,고속터미널,59026,54719
서초구,2019-05-02,16.7,0,1.5,3호선,고속터미널,59332,55674
서초구,2019-05-03,17.8,0,1.3,3호선,고속터미널,79177,85606
서초구,2019-05-04,19.2,0,1.2,3호선,고속터미널,83922,92446
서초구,2019-05-05,19.4,0,1.5,3호선,고속터미널,65276,62370
서초구,2019-05-06,15,0,2.6,3호선,고속터미널,86205,67224
서초구,2019-05-07,14.8,0,1.6,3호선,고속터미널,58569,53624
서초구,2019-05-08,16.2,0,1.8,3호선,고속터미널,54277,51064
서초구,2019-05-09,17,0,1.5,3호선,고속터미널,56766,52105
서초구,2019-05-10,18,0,1.4,3호선,고속터미널,71655,69425
서초구,2019-05-11,20.2,0,1.2,3호선,고속터미널,85873,81402
서초구,2019-05-12,21.2,0,1.2,3호선,고속터미널,67349,63309
서초구,2019-05-13,18.7,0,1.3,3호선,고속터미널,54528,51466
서초구,2019-05-14,20.2,0,1.3,3호선,고속터미널,55025,51526
서초구,2019-05-15,21.5,0,1.2,3호선,고속터미널,56373,52462
서초구,2019-05-16,24,0,1.4,3호선,고속터미널,56800,52366
서초구,2019-05-17,23.7,0,1,3호선,고속터미널,72038,69605
서초구,2019-05-18,22.5,0,2.5,3호선,고속터미널,82991,78159
서초구,2019-05-19,19,15.5,1.6,3호선,고속터미널,62962,61099
서초구,2019-05-20,16.7,3.5,1.7,3호선,고속터미널,49512,46811
서초구,2019-05-21,17.4,0,1.9,3호선,고속터미널,54267,51199
서초구,2019-05-22,20.5,0,1.8,3호선,고속터미널,54423,50182
서초구,2019-05-23,22.1,0,1.3,3호선,고속터미널,56321,52308
서초구,2019-05-24,25,0,1.3,3호선,고속터미널,72251,69608
서초구,2019-05-25,23.5,0,1.3,3호선,고속터미널,83418,78712
서초구,2019-05-26,24.5,0,1.3,3호선,고속터미널,66230,62905
서초구,2019-05-27,18.1,4.5,1.8,3호선,고속터미널,52116,49202
서초구,2019-05-28,18.6,0,1.6,3호선,고속터미널,53145,50074
서초구,2019-05-29,20.5,0,1.5,3호선,고속터미널,52723,49509
서초구,2019-05-30,20.4,0,1.6,3호선,고속터미널,55725,51745
서초구,2019-05-31,20,0,1.6,3호선,고속터미널,68518,66756
서초구,2019-06-01,19,0,1.3,3호선,고속터미널,78014,74245
서초구,2019-06-02,21.6,0,1.3,3호선,고속터미널,61060,58337
서초구,2019-06-03,23.5,0,1.5,3호선,고속터미널,52822,49635
서초구,2019-06-04,23,0,1.5,3호선,고속터미널,52677,49810
서초구,2019-06-05,23.6,0,1.4,3호선,고속터미널,60947,60764
서초구,2019-06-06,21.7,7.5,1.1,3호선,고속터미널,58189,55770
서초구,2019-06-07,20.1,48.5,1.3,3호선,고속터미널,61398,60729
서초구,2019-06-08,22.2,0,1.3,3호선,고속터미널,73905,69437
서초구,2019-06-09,22,0.5,1.5,3호선,고속터미널,58085,52532
서초구,2019-06-10,19,4.5,1.2,3호선,고속터미널,52445,48716
서초구,2019-06-11,21.1,0,1.2,3호선,고속터미널,52427,49363
서초구,2019-06-12,21.9,0,1.3,3호선,고속터미널,52826,49237
서초구,2019-06-13,23.3,0,1.6,3호선,고속터미널,55630,51952
서초구,2019-06-14,23.6,0,1.6,3호선,고속터미널,66524,66080
서초구,2019-06-15,22.4,2,2,3호선,고속터미널,75779,72986
서초구,2019-06-16,21.9,0,1.2,3호선,고속터미널,56456,54024
서초구,2019-06-17,22.1,0,1.6,3호선,고속터미널,50214,46196
서초구,2019-06-18,20.8,17.5,1.2,3호선,고속터미널,54223,49959
서초구,2019-06-19,22.1,0,1.3,3호선,고속터미널,54550,50841
서초구,2019-06-20,23.6,0,1.4,3호선,고속터미널,58394,54556
서초구,2019-06-21,22.9,0,1.5,3호선,고속터미널,69009,69079
서초구,2019-06-22,24.6,0,1.2,3호선,고속터미널,80608,77585
서초구,2019-06-23,24.3,1,1.3,3호선,고속터미널,62467,57758
서초구,2019-06-24,25,0,1.4,3호선,고속터미널,59047,55163
서초구,2019-06-25,25.8,0,1.4,3호선,고속터미널,58079,54640
서초구,2019-06-26,25.2,0,1.5,3호선,고속터미널,56112,52639
서초구,2019-06-27,25.9,0,1.2,3호선,고속터미널,57454,53190
서초구,2019-06-28,24.6,0.5,1.2,3호선,고속터미널,68713,67967
서초구,2019-06-29,23.2,2.5,1.3,3호선,고속터미널,73984,70903
서초구,2019-06-30,24.5,0,1.3,3호선,고속터미널,58852,55023
서초구,2019-07-01,24.2,0,1.4,3호선,고속터미널,55150,51334
서초구,2019-07-02,24.9,0,1.4,3호선,고속터미널,54710,50652
서초구,2019-07-03,24.5,0,1.4,3호선,고속터미널,54514,51139
서초구,2019-07-04,25.7,0,1.3,3호선,고속터미널,57446,53524
서초구,2019-07-05,28.3,0,1.6,3호선,고속터미널,68604,68798
서초구,2019-07-06,29.3,0,1.8,3호선,고속터미널,76841,73003
서초구,2019-07-07,26.6,0,1.8,3호선,고속터미널,61100,55512
서초구,2019-07-08,25,0,1.7,3호선,고속터미널,55373,51545
서초구,2019-07-09,25.3,0,1.6,3호선,고속터미널,55962,52256
서초구,2019-07-10,22.7,12.5,1.5,3호선,고속터미널,55237,51201
서초구,2019-07-11,22.3,5,1.6,3호선,고속터미널,55071,51687
서초구,2019-07-12,24.2,0,1.3,3호선,고속터미널,67598,68285
서초구,2019-07-13,25.2,0,1.3,3호선,고속터미널,75442,72534
서초구,2019-07-14,26.2,0,1.1,3호선,고속터미널,61767,55918
서초구,2019-07-15,23.9,2.5,1.2,3호선,고속터미널,50117,46221
서초구,2019-07-16,25.3,1,1.2,3호선,고속터미널,55092,51458
서초구,2019-07-17,26.7,0,1.2,3호선,고속터미널,55937,52046
서초구,2019-07-18,27.7,7.5,1.1,3호선,고속터미널,58217,53968
서초구,2019-07-19,28.1,0,1.7,3호선,고속터미널,69140,67961
서초구,2019-07-20,28.6,1,1.9,3호선,고속터미널,70912,68007
서초구,2019-07-21,25.7,8.5,1.1,3호선,고속터미널,58876,54251
서초구,2019-07-22,27.8,0,1.2,3호선,고속터미널,57742,52675
서초구,2019-07-23,28.8,0,1.2,3호선,고속터미널,57338,53331
서초구,2019-07-24,26.8,0.5,1,3호선,고속터미널,55751,52128
서초구,2019-07-25,26.7,10,1,3호선,고속터미널,56964,54129
서초구,2019-07-26,25.9,102.5,1,3호선,고속터미널,66980,66799
서초구,2019-07-27,29.1,28,1,3호선,고속터미널,71547,70539
서초구,2019-07-28,26.4,25,1,3호선,고속터미널,57941,52838
서초구,2019-07-29,28.2,0.5,1.1,3호선,고속터미널,59639,55917
서초구,2019-07-30,28.8,0,1.3,3호선,고속터미널,58382,55153
서초구,2019-07-31,26.5,51,1.1,3호선,고속터미널,58081,55479
서초구,2019-08-01,27.5,58.5,1.1,3호선,고속터미널,60971,58990
서초구,2019-08-02,29.2,0,1.2,3호선,고속터미널,70292,72750
서초구,2019-08-03,29.5,1.5,1.1,3호선,고속터미널,70188,69376
서초구,2019-08-04,29.2,0,1.2,3호선,고속터미널,61711,54033
서초구,2019-08-05,31.5,0,1.2,3호선,고속터미널,62142,56655
서초구,2019-08-06,31.7,0,1.3,3호선,고속터미널,59175,55165
서초구,2019-08-07,27.3,11,0.9,3호선,고속터미널,56275,52564
서초구,2019-08-08,29.1,0,1.2,3호선,고속터미널,60551,57135
서초구,2019-08-09,30.2,0,1.3,3호선,고속터미널,71445,70320
서초구,2019-08-10,31.5,0,1.8,3호선,고속터미널,72678,70877
서초구,2019-08-11,30.5,5.5,3,3호선,고속터미널,60764,54529
서초구,2019-08-12,26.5,38.5,1.4,3호선,고속터미널,57543,53064
서초구,2019-08-13,30.1,0,1.2,3호선,고속터미널,59997,56458
서초구,2019-08-14,30.8,0,1.3,3호선,고속터미널,66262,66045
서초구,2019-08-15,25.8,32.5,1.2,3호선,고속터미널,56154,54625
서초구,2019-08-16,26.6,0,1.4,3호선,고속터미널,64923,64869
서초구,2019-08-17,26.2,0.5,1.5,3호선,고속터미널,69282,66697
서초구,2019-08-18,25.6,0,1.2,3호선,고속터미널,61895,54839
서초구,2019-08-19,26.3,0,1,3호선,고속터미널,52358,48367
서초구,2019-08-20,27.2,0,1.3,3호선,고속터미널,58702,54880
서초구,2019-08-21,27,0.5,1.4,3호선,고속터미널,57750,53281
서초구,2019-08-22,27.2,0,1.6,3호선,고속터미널,58432,55105
서초구,2019-08-23,26.4,0,1.7,3호선,고속터미널,69490,69257
서초구,2019-08-24,23.8,0,1.1,3호선,고속터미널,77217,74763
서초구,2019-08-25,24.7,0,1.2,3호선,고속터미널,61460,57750
서초구,2019-08-26,26.2,0,1.2,3호선,고속터미널,56916,52725
서초구,2019-08-27,25.4,3.5,1.1,3호선,고속터미널,56439,52544
서초구,2019-08-28,26.7,0,1.3,3호선,고속터미널,57415,54069
서초구,2019-08-29,22.6,55,1.4,3호선,고속터미널,58335,53892
